week,station,PM2p5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013-12-23,Guanyuan,95.32738095238095,123.77380952380952,53.360257142857144,79.20828172877847,2251.569264069264,18.239975,-2.158928571428572,1023.1785714285713,-14.69404761904762,0.0,1.676785714285714
2013-12-23,Gucheng,85.89880952380953,102.49999999999999,47.19534761904763,75.94687083333334,2415.530303030303,34.39377976190476,-1.4017857142857142,1021.2035714285715,-15.175,0.0,1.4303571428571427
2013-12-23,Huairou,73.22619047619047,92.59523809523809,46.78849523809523,54.98885903679654,1562.3917748917745,30.369753571428568,-4.298214285714286,1019.804761904762,-16.23452380952381,0.0,1.0422619047619048
2013-12-23,Nongzhanguan,102.02976190476191,136.32738095238093,53.91281428571428,75.30563988095238,2223.701298701299,26.00412142857143,-1.6107142857142858,1025.1208333333334,-16.679166666666667,0.0,2.432738095238095
2013-12-23,Shunyi,77.20833333333333,91.16951345755695,36.543871428571435,56.03876726190476,1634.9355354790139,26.78486547619048,-2.061309523809524,1025.664880952381,-16.032142857142855,0.0,2.4595238095238092
2013-12-23,Tiantan,98.26785714285714,120.67261904761904,33.07028571428571,81.30482727743272,2332.3357801618668,22.48715357142857,-1.6107142857142858,1025.1208333333334,-16.679166666666667,0.0,2.432738095238095
2013-12-23,Wanliu,134.49404761904762,128.02380952380955,41.993685714285725,79.70590892857142,2647.5649350649355,20.37609439582157,-2.158928571428572,1023.1785714285713,-14.69404761904762,0.0,1.676785714285714
2013-12-23,Wanshouxigong,106.17261904761904,144.15476190476187,59.55841904761905,80.50375654761906,2572.132034632035,16.748520238095235,-2.2369047619047615,1022.4369047619048,-15.726785714285715,0.0,1.8517857142857146
2013-12-30,Aotizhongxin,78.90476190476191,154.54761904761907,46.48571428571429,66.06547619047619,1739.6997929606625,16.030234213250516,2.185714285714286,1012.8869047619047,-10.139880952380953,0.0,1.7821428571428573
2013-12-30,Changping,64.36128364389234,118.08333333333334,40.36413043478261,48.19461697722568,3137.901138716356,31.564460629587803,3.3101190476190476,1009.5678571428572,-12.463690476190477,0.0,2.4136904761904767
2013-12-30,Dingling,55.970238095238095,89.06547619047618,25.178571428571427,31.559265010351965,938.8087843833185,37.82748473084886,3.3101190476190476,1009.5678571428572,-12.463690476190477,0.0,2.4136904761904767
2013-12-30,Dongsi,78.63095238095238,111.16071428571429,40.875,64.47515527950311,1938.2669866365518,22.53530807453416,2.3505952380952384,1014.672619047619,-11.41845238095238,0.0,1.938095238095238
2013-12-30,Guanyuan,70.42261904761905,133.0297619047619,40.041666666666664,73.42261904761905,1772.0496894409937,15.01814679089027,2.185714285714286,1012.8869047619047,-10.139880952380953,0.0,1.7821428571428573
2013-12-30,Gucheng,71.75,121.70238095238096,38.16666666666667,69.72619047619047,3031.107660455487,31.31167474120083,3.092857142857143,1010.8410714285714,-10.910119047619048,0.0,1.5279761904761906
2013-12-30,Huairou,71.07867494824016,110.4236542443064,34.18948654244306,55.774222981366464,1595.831451157538,23.924801629426476,-0.10535714285714261,1009.5886904761904,-11.578571428571427,0.0,1.150595238095238
2013-12-30,Nongzhanguan,81.58928571428571,142.19642857142858,43.464285714285715,67.83333333333333,1821.3768115942028,20.690879658385093,2.3505952380952384,1014.672619047619,-11.41845238095238,0.0,1.938095238095238
2013-12-30,Shunyi,76.05952380952381,126.83928571428571,39.726190476190474,62.42261904761905,1717.675983436853,17.320013716356108,2.020238095238095,1015.379761904762,-10.573809523809524,0.0,1.9190476190476193
2013-12-30,Tiantan,71.30952380952381,116.63690476190474,30.297619047619044,71.17261904761905,1840.6055900621118,18.943688457556934,2.3505952380952384,1014.672619047619,-11.41845238095238,0.0,1.938095238095238
2013-12-30,Wanliu,91.42261904761905,150.82142857142858,25.60714285714286,100.19849896480332,2295.053238686779,31.991085,2.185714285714286,1012.8869047619047,-10.139880952380953,0.0,1.7821428571428573
2013-12-30,Wanshouxigong,81.46428571428571,143.57142857142858,44.66071428571428,71.08333333333333,2180.3416149068325,14.537104347826086,2.7023809523809526,1012.0630952380953,-11.114880952380952,0.0,1.6351190476190478
2014-01-06,Aotizhongxin,67.47619047619047,81.98809523809523,43.51190476190476,56.91899585921326,1442.8571428571431,15.457039337474118,-1.4642857142857142,1024.7589285714287,-15.900000000000002,0.0,1.9202380952380953
2014-01-06,Changping,68.61734693877551,79.8341836734694,44.127551020408156,49.10629251700681,1770.2380952380952,25.601190476190474,-2.052976190476191,1021.4773809523807,-18.76071428571429,0.0,2.0571428571428574
2014-01-06,Dingling,52.964285714285715,74.02380952380952,28.226190476190474,32.27991802248095,957.7380952380952,36.351190476190474,-2.052976190476191,1021.4773809523807,-18.76071428571429,0.0,2.0571428571428574
2014-01-06,Dongsi,72.36796536796537,42.62012987012987,42.22604931300584,56.03018539431583,1563.0293619424053,24.226190476190478,-1.4464285714285714,1026.657738095238,-17.00952380952381,0.0,1.9541666666666664
2014-01-06,Guanyuan,68.42236024844722,108.15786749482402,38.365800865800864,63.106144631765744,1479.9242424242423,18.703157349896482,-1.4642857142857142,1024.7589285714287,-15.900000000000002,0.0,1.9202380952380953
2014-01-06,Gucheng,72.16071428571429,85.94047619047618,36.672619047619044,62.9860248447205,2239.8809523809527,34.60443722943723,-1.2208333333333332,1022.7696428571429,-16.639880952380953,0.0,1.467261904761905
2014-01-06,Huairou,68.13095238095238,81.32738095238095,34.595238095238095,48.81392339544514,1214.455782312925,27.741859589685678,-4.26904761904762,1021.560119047619,-17.015476190476193,0.0,1.0011904761904762
2014-01-06,Nongzhanguan,75.54761904761905,93.99999999999999,45.94642857142858,58.133116883116884,1477.9761904761906,22.6547619047619,-1.4464285714285714,1026.657738095238,-17.00952380952381,0.0,1.9541666666666664
2014-01-06,Shunyi,68.63690476190476,77.07738095238096,34.285714285714285,50.0595238095238,1358.1262939958594,23.23938923395445,-2.4738095238095243,1027.4428571428573,-16.377976190476193,0.0,1.567857142857143
2014-01-06,Tiantan,70.16071428571429,81.67857142857143,36.68452380952381,63.62137681159421,1461.309523809524,22.172619047619047,-1.4464285714285714,1026.657738095238,-17.00952380952381,0.0,1.9541666666666664
2014-01-06,Wanliu,76.66666666666667,95.80357142857143,37.327380952380956,64.17857142857142,1885.1190476190477,,-1.4642857142857142,1024.7589285714287,-15.900000000000002,0.0,1.9202380952380953
2014-01-06,Wanshouxigong,94.39285714285714,115.47619047619048,46.2324016563147,63.07070665794922,1608.3333333333333,15.56547619047619,-1.3541666666666665,1024.0190476190476,-16.560119047619047,0.0,1.7595238095238095
2014-01-13,Aotizhongxin,139.00595238095238,174.01190476190476,80.82738095238096,85.85817805383023,2586.309523809524,8.03985507246377,-1.2922619047619048,1024.425,-11.383928571428571,0.0,1.5476190476190477
2014-01-13,Changping,118.7452380952381,142.8409090909091,79.25672877846792,72.98266045548654,2310.660173160173,17.416407867494822,-0.6303571428571427,1021.0392857142858,-15.28809523809524,0.0,1.7946428571428572
2014-01-13,Dingling,90.70082815734989,126.64596273291923,50.399585921325055,57.567977915804,1592.8053830227743,25.314958592132506,-0.6303571428571427,1021.0392857142858,-15.28809523809524,0.0,1.7946428571428572
2014-01-13,Dongsi,168.38172877846793,179.87448240165637,76.59446169772256,65.2487060041408,2816.2525879917184,15.468537414965988,-0.9547619047619047,1026.3672619047618,-12.267261904761906,0.0,1.6648809523809527
2014-01-13,Guanyuan,167.49922360248448,185.5965320910973,76.97826086956522,95.79037267080744,2778.9596273291922,6.407867494824017,-1.2922619047619048,1024.425,-11.383928571428571,0.0,1.5476190476190477
2014-01-13,Gucheng,171.67696025778733,188.19472789115645,74.33673469387756,107.38576149523354,3369.812925170068,22.702380952380953,-0.8779761904761905,1022.4827380952381,-12.103571428571428,0.0,1.0767857142857142
2014-01-13,Huairou,111.90424430641822,123.6309523809524,63.547619047619044,68.14958592132506,1937.7786292382566,18.89932712215321,-3.130952380952381,1021.2648809523808,-13.726785714285711,0.0,1.056547619047619
2014-01-13,Nongzhanguan,167.37499999999997,193.38095238095238,84.66666666666666,88.02277432712216,2773.214285714286,12.857660455486542,-0.9547619047619047,1026.3672619047618,-12.267261904761906,0.0,1.6648809523809527
2014-01-13,Shunyi,130.26190476190476,143.25000000000003,58.07142857142857,70.42779503105591,2153.571428571429,16.10900150574064,-1.5119047619047616,1027.077380952381,-12.37797619047619,0.0,1.438095238095238
2014-01-13,Tiantan,163.99574829931973,190.6530612244898,74.47210884353741,95.45442176870748,2867.6020408163267,10.94404761904762,-0.9547619047619047,1026.3672619047618,-12.267261904761906,0.0,1.6648809523809527
2014-01-13,Wanliu,173.17153679653683,206.30357142857142,93.42261904761905,101.5072463768116,3388.095238095238,8.73913043478261,-1.2922619047619048,1024.425,-11.383928571428571,0.0,1.5476190476190477
2014-01-13,Wanshouxigong,190.1865646258504,221.1670918367347,87.40051020408164,111.84255397811297,3211.9897959183677,4.553904170363798,-1.2916666666666667,1023.7619047619047,-11.144047619047617,0.0,1.3446428571428573
2014-01-20,Aotizhongxin,87.15926501035197,111.247049689441,59.672619047619044,62.60091027257585,1755.7808340727595,22.77993443754313,0.1035714285714285,1019.1714285714287,-13.864880952380952,0.0,1.8785714285714286
2014-01-20,Changping,88.07908163265306,104.85450310559007,60.88825051759835,57.32360248447204,1760.139751552795,28.50774829035699,0.04940476190476173,1015.8458333333334,-16.498809523809523,0.0,1.786904761904762
2014-01-20,Dingling,77.28373015873015,103.95039682539684,42.52579365079364,39.63070228091237,1181.8557422969188,40.980711849957366,0.04940476190476173,1015.8458333333334,-16.498809523809523,0.0,1.786904761904762
2014-01-20,Dongsi,90.54721437982309,107.16278467908903,57.18726708074535,,1259.4151138716356,27.172230848861286,0.033928571428571364,1020.9785714285715,-14.984523809523807,0.0,1.9404761904761902
2014-01-20,Guanyuan,91.94951197870454,111.53302277432712,61.51123658949746,73.29495711328009,1865.418784114436,21.65470700796788,0.1035714285714285,1019.1714285714287,-13.864880952380952,0.0,1.8785714285714286
2014-01-20,Gucheng,90.34627329192547,101.99125258799172,58.76640786749483,74.60470543948804,2344.311594202899,34.54489404457435,0.19345238095238101,1017.1767857142859,-14.60952380952381,0.0,1.313095238095238
2014-01-20,Huairou,78.19088287488908,92.22991718426502,47.75553830227744,53.59238189346885,1386.9616977225674,33.10700584581659,-1.5226190476190478,1015.9886904761904,-15.719642857142855,0.0,1.182142857142857
2014-01-20,Nongzhanguan,91.90389610389612,117.53701298701299,60.62738095238096,65.12163561076605,1730.0,26.717080745341615,0.033928571428571364,1020.9785714285715,-14.984523809523807,0.0,1.9404761904761902
2014-01-20,Shunyi,85.59421768707485,104.45850340136053,43.05269151138716,50.131137909709345,1465.1345755693583,31.81861539082036,-0.30357142857142877,1021.7339285714287,-14.58988095238095,0.0,2.094047619047619
2014-01-20,Tiantan,86.21472332015809,103.73115942028986,45.08234989648033,70.13737060041407,1782.9451345755692,27.004313319530706,0.033928571428571364,1020.9785714285715,-14.984523809523807,0.0,1.9404761904761902
2014-01-20,Wanliu,97.06682194616977,121.52743271221532,70.00455486542444,98.88333333333334,2389.62215320911,14.790439100541404,0.1035714285714285,1019.1714285714287,-13.864880952380952,0.0,1.8785714285714286
2014-01-20,Wanshouxigong,93.60999905891211,126.71066252587991,61.237318840579704,80.20689682987818,1977.396480331263,15.768115942028986,0.32976190476190487,1018.3720238095239,-14.58095238095238,0.0,1.7845238095238096
2014-01-27,Aotizhongxin,90.90191511387162,111.81754658385093,49.618530020703936,51.611142480707706,1462.7070393374743,21.786231884057973,1.886904761904762,1012.7422619047618,-8.400595238095239,0.0,1.9458333333333333
2014-01-27,Changping,91.35551948051948,116.70254564276304,55.55719461697722,44.294960474308304,1512.0341614906831,31.979037267080745,1.6529761904761904,1009.4464285714287,-11.095833333333331,0.0,1.8178571428571428
2014-01-27,Dingling,90.82738095238095,117.97023809523809,31.86904761904762,34.90719461697722,1223.809523809524,37.74404761904761,1.6529761904761904,1009.4464285714287,-11.095833333333331,0.0,1.8178571428571428
2014-01-27,Dongsi,94.82142857142856,117.11309523809523,53.18452380952381,,1567.857142857143,34.327380952380956,1.3863095238095238,1014.5595238095237,-9.34642857142857,0.0,1.8125
2014-01-27,Guanyuan,94.4629917184265,118.14285714285714,47.136904761904766,59.6601966873706,1533.9285714285713,21.184523809523814,1.886904761904762,1012.7422619047618,-8.400595238095239,0.0,1.9458333333333333
2014-01-27,Gucheng,99.00931677018636,113.9702380952381,42.65476190476191,51.56366459627329,1747.6190476190475,37.952380952380956,2.291666666666667,1010.6934523809523,-9.316666666666665,0.0,1.4476190476190476
2014-01-27,Huairou,98.23593073593072,111.40800865800865,48.57900432900433,44.29326651609261,1441.7631281761714,34.939935064935064,0.26190476190476186,1009.7166666666665,-10.464285714285714,0.0,1.1541666666666668
2014-01-27,Nongzhanguan,97.44047619047618,127.20238095238096,54.82142857142856,46.65734989648033,1504.7619047619046,24.988095238095237,1.3863095238095238,1014.5595238095237,-9.34642857142857,0.0,1.8125
2014-01-27,Shunyi,102.2826792772445,119.20682759269714,40.30495953322041,42.74844720496894,1474.729437229437,27.364201016374928,1.3244047619047616,1015.3714285714286,-9.214285714285714,0.0,1.830357142857143
2014-01-27,Tiantan,86.5297619047619,119.20238095238095,45.07142857142857,53.488095238095234,1505.357142857143,28.791666666666668,1.3863095238095238,1014.5595238095237,-9.34642857142857,0.0,1.8125
2014-01-27,Wanliu,103.83333333333334,125.10119047619048,54.33566252587992,85.58152173913042,1794.435817805383,15.777950310559007,1.886904761904762,1012.7422619047618,-8.400595238095239,0.0,1.9458333333333333
2014-01-27,Wanshouxigong,96.89880952380953,138.92045454545456,53.07846320346321,60.69195840391492,1691.991341991342,14.189935064935062,2.6660714285714286,1011.8779761904761,-9.214285714285717,0.0,1.894642857142857
2014-02-03,Aotizhongxin,54.851190476190474,56.297619047619044,31.44426406926407,34.47386128364389,1040.4761904761904,35.72380952380952,-2.5511904761904765,1023.5660714285715,-15.785714285714283,0.027380952380952377,2.0886904761904765
2014-02-03,Changping,57.093614718614724,60.106601731601735,32.49729437229438,30.016852195423628,1112.770562770563,44.891666666666666,-3.1976190476190474,1020.3184523809524,-18.97440476190476,0.014285714285714289,2.420833333333334
2014-02-03,Dingling,62.18300865800865,56.05378787878788,19.02676767676768,20.875865800865803,808.7950937950939,46.164682539682545,-3.1976190476190474,1020.3184523809524,-18.97440476190476,0.014285714285714289,2.420833333333334
2014-02-03,Dongsi,56.08333333333333,57.68452380952381,35.099590626764545,,1069.5393374741202,47.585144927536234,-2.836309523809524,1025.4678571428572,-17.454761904761902,0.03392857142857143,2.4875000000000003
2014-02-03,Guanyuan,56.86904761904763,57.27380952380952,32.68115942028985,42.04203369094673,1061.220792664892,33.13524299880135,-2.5511904761904765,1023.5660714285715,-15.785714285714283,0.027380952380952377,2.0886904761904765
2014-02-03,Gucheng,59.686688311688314,58.419913419913414,31.429495711328013,36.82719609582963,1197.2530316474417,47.708178053830224,-2.4386904761904766,1021.5809523809523,-16.711904761904762,0.038095238095238085,1.632738095238095
2014-02-03,Huairou,63.95718050065876,61.38088179936007,31.27037455298325,30.19607625658959,1028.310276679842,54.22903726708075,-4.225595238095239,1020.382738095238,-17.976785714285715,0.021428571428571432,1.2958333333333332
2014-02-03,Nongzhanguan,55.45238095238095,60.238095238095234,35.41504329004329,31.417093517248794,1042.1536796536798,41.21547619047619,-2.836309523809524,1025.4678571428572,-17.454761904761902,0.03392857142857143,2.4875000000000003
2014-02-03,Shunyi,64.81171183888576,60.65593826463391,23.755293619424055,27.276985695463956,1040.443722943723,44.65383022774326,-2.998214285714286,1026.2499999999998,-17.24642857142857,0.02023809523809524,2.027976190476191
2014-02-03,Tiantan,52.148809523809526,61.18452380952381,30.312770562770563,39.97430493936705,1050.6493506493505,42.311904761904756,-2.836309523809524,1025.4678571428572,-17.454761904761902,0.03392857142857143,2.4875000000000003
2014-02-03,Wanliu,62.384199134199136,63.542748917748916,37.761202307009754,62.21288080449572,1189.0712806861877,28.48339598997494,-2.5511904761904765,1023.5660714285715,-15.785714285714283,0.027380952380952377,2.0886904761904765
2014-02-03,Wanshouxigong,57.29684265010353,75.22851966873706,36.60464897421419,42.088626952757394,1340.3562017692452,30.061645962732914,-2.244642857142857,1022.8035714285714,-16.814880952380953,0.030357142857142853,1.9375
2014-02-10,Aotizhongxin,199.76230472426124,192.98371917937135,65.90805571240354,79.83394504046679,2569.2005458309804,13.046277997364955,-2.623809523809524,1024.0190476190476,-9.34047619047619,0.0,1.3946428571428573
2014-02-10,Changping,175.0491718426501,168.694099378882,77.0757105213627,70.58091003199699,2515.654997176736,24.847120271033315,-2.755357142857142,1020.6660714285716,-11.655357142857143,0.0,1.4672619047619049
2014-02-10,Dingling,180.7826086956522,152.26811594202897,43.82796913231696,51.37243553547902,1987.3941276115188,14.325710521362694,-2.755357142857142,1020.6660714285716,-11.655357142857143,0.0,1.4672619047619049
2014-02-10,Dongsi,212.43539431582911,192.14311594202897,77.44776962168267,,2561.8978275728846,40.02399774138905,-2.6541666666666663,1025.9404761904764,-10.698809523809524,0.0,1.3714285714285717
2014-02-10,Guanyuan,202.45656879352532,197.38391680782985,79.90305114140519,89.87898080180688,2674.2646070285823,11.11514210427254,-2.623809523809524,1024.0190476190476,-9.34047619047619,0.0,1.3946428571428573
2014-02-10,Gucheng,204.65986394557825,184.1633022774327,58.53482025221156,95.80512422360248,2964.7280255975907,25.087427065687937,-2.7613095238095235,1022.0732142857142,-9.872619047619049,0.0011904761904761904,0.8726190476190475
2014-02-10,Huairou,178.41396103896105,158.78656126482215,55.8880374284101,63.11357586512866,2021.7095533865722,36.501524562394124,-3.9630952380952382,1020.8553571428572,-11.394047619047617,0.0,0.9369047619047618
2014-02-10,Nongzhanguan,206.54329004329003,208.26515151515153,77.73473084886129,81.07168737060043,2543.892339544513,24.404550159984943,-2.6541666666666663,1025.9404761904764,-10.698809523809524,0.0,1.3714285714285717
2014-02-10,Shunyi,195.436372375037,174.41600118308193,53.742437686537066,60.50564652738566,2058.0920115081603,28.007891694227094,-2.5315476190476187,1026.688095238095,-10.807142857142855,0.0005952380952380952,1.4196428571428574
2014-02-10,Tiantan,204.24498299319728,191.4832251082251,62.823956736844934,82.92530249253852,2498.595022989433,29.69771315640881,-2.6541666666666663,1025.9404761904764,-10.698809523809524,0.0,1.3714285714285717
2014-02-10,Wanliu,215.11154244306417,201.84756728778467,76.43224167137211,126.88858863703584,3235.6013551665724,9.348955392433652,-2.623809523809524,1024.0190476190476,-9.34047619047619,0.0,1.3946428571428573
2014-02-10,Wanshouxigong,221.59484989648033,231.74560041407867,80.02815734989647,101.57971014492753,2855.4865424430645,13.044565217391305,-2.439285714285714,1023.2845238095239,-9.81904761904762,0.0011904761904761904,1.118452380952381
2014-02-17,Aotizhongxin,161.08540372670808,179.56702898550725,70.38017598343686,78.12267080745342,2283.2298136645963,13.390010351966875,1.1345238095238095,1024.580357142857,-6.207142857142857,0.0,1.532142857142857
2014-02-17,Changping,169.53773762469413,182.24404761904762,77.61516563146998,74.9156314699793,2387.1376811594205,18.610507246376812,0.8363095238095238,1021.2869047619048,-7.724999999999999,0.0,1.4452380952380952
2014-02-17,Dingling,195.48498964803315,196.12163561076605,48.4083850931677,55.15309147374365,2162.577639751553,24.946687370600415,0.8363095238095238,1021.2869047619048,-7.724999999999999,0.0,1.4452380952380952
2014-02-17,Dongsi,160.6498447204969,166.98628364389236,72.05601825710521,,2267.644927536232,33.44607566346697,0.4351190476190477,1026.5708333333334,-6.986309523809524,0.0,1.5166666666666664
2014-02-17,Guanyuan,157.4435817805383,168.94875776397515,70.15243271221532,83.6297995482778,2368.9699792960664,14.375776397515525,1.1345238095238095,1024.580357142857,-6.207142857142857,0.0,1.532142857142857
2014-02-17,Gucheng,174.47082627517406,177.02284490871446,63.55745341614907,90.72903726708076,2642.8571428571427,25.712215320910975,1.0904761904761906,1022.6714285714287,-6.526785714285715,0.0,1.0547619047619048
2014-02-17,Huairou,179.6538745933156,184.78157349896483,73.77225672877846,75.0494071146245,2272.073888844075,22.268115942028988,-0.10833333333333336,1021.5160714285713,-6.767857142857143,0.0005952380952380952,0.8797619047619047
2014-02-17,Nongzhanguan,165.69461697722565,182.9616977225673,78.07013457556936,77.86537737624694,2346.4544513457554,18.088203463203463,0.4351190476190477,1026.5708333333334,-6.986309523809524,0.0,1.5166666666666664
2014-02-17,Shunyi,177.6894409937888,182.90476190476193,65.96014492753623,66.49715320910973,2197.162619988707,18.722355543007716,0.6976190476190476,1027.322023809524,-6.680357142857143,0.0,1.355952380952381
2014-02-17,Tiantan,152.78721532091097,160.38245341614905,84.68478260869566,95.45355731225297,2933.399209486166,16.583003952569168,0.4351190476190477,1026.5708333333334,-6.986309523809524,0.0,1.5166666666666664
2014-02-17,Wanliu,175.96969696969697,184.07919254658387,74.15010351966873,140.5171277997365,2632.4016563146993,7.338203463203462,1.1345238095238095,1024.580357142857,-6.207142857142857,0.0,1.532142857142857
2014-02-17,Wanshouxigong,164.36247412008282,186.89223602484475,96.93379446640316,85.46393280632412,3089.6762657632225,9.19725202333898,1.156547619047619,1023.8964285714286,-6.601785714285713,0.0,1.243452380952381
2014-02-24,Aotizhongxin,185.54313088871913,198.83500976148034,67.25437447706355,83.92248717668885,2746.42265997308,21.390567765567766,4.060714285714286,1019.4440476190476,-5.002976190476191,0.006547619047619048,1.5922619047619047
2014-02-24,Changping,165.78543417366947,179.7535332314744,62.05397158863544,69.52450980392157,2616.5666266506605,8.718328100470957,3.780952380952381,1016.1130952380953,-7.433928571428573,0.0005952380952380952,1.5892857142857146
2014-02-24,Dingling,155.8770053475936,148.00471097529922,38.974386724386726,46.53436147186147,2188.2486327864476,37.383123829241846,3.780952380952381,1016.1130952380953,-7.433928571428573,0.0005952380952380952,1.5892857142857146
2014-02-24,Dongsi,187.1137955182073,182.4541418016482,72.0096265779039,77.33333333333333,2869.035341409291,39.7287284144427,3.7422619047619046,1021.2065476190476,-6.133333333333334,0.006547619047619048,1.7886904761904763
2014-02-24,Guanyuan,184.27792812777284,201.1191325014854,74.86417333731912,93.82028819432911,2870.0027441806765,20.662340971657745,4.060714285714286,1019.4440476190476,-5.002976190476191,0.006547619047619048,1.5922619047619047
2014-02-24,Gucheng,178.6689197418098,205.29333617504972,64.57756739059259,97.79176670668268,3202.043999417949,33.43475928833072,4.139285714285714,1017.4202380952381,-5.749404761904762,0.0047619047619047615,1.0708333333333335
2014-02-24,Huairou,193.79178762414057,195.30699006875474,61.39218414638583,68.66796718687475,2292.074829931973,31.0447409733124,2.439880952380953,1016.2434523809524,-6.530952380952381,0.0047619047619047615,1.0202380952380954
2014-02-24,Nongzhanguan,193.7319730922672,213.97380315762666,73.27838862817855,89.5404661864746,2999.2951726145,25.412768184196757,3.7422619047619046,1021.2065476190476,-6.133333333333334,0.006547619047619048,1.7886904761904763
2014-02-24,Shunyi,205.1695284042471,203.3421695951108,43.920194393546886,74.0655862344938,2590.016789324425,24.793687741374892,3.7571428571428562,1021.9672619047618,-5.551785714285715,0.002976190476190476,1.6077380952380953
2014-02-24,Tiantan,171.02533694637276,179.98986715898482,57.57543017206882,89.88818027210884,2748.469387755102,27.87301890655928,3.7422619047619046,1021.2065476190476,-6.133333333333334,0.006547619047619048,1.7886904761904763
2014-02-24,Wanliu,188.17317977915803,216.67430124223603,76.23017161410019,157.55059523809524,3349.76035868893,13.76230291447683,4.060714285714286,1019.4440476190476,-5.002976190476191,0.006547619047619048,1.5922619047619047
2014-02-24,Wanshouxigong,192.83783740769036,222.05710327609307,76.7155862344938,94.5578231292517,2963.860544217687,27.27298819193229,4.258333333333333,1018.5970238095236,-5.766666666666667,0.007738095238095238,1.3607142857142858
2014-03-03,Aotizhongxin,87.7202380952381,108.06547619047619,45.273809523809526,63.35119047619048,1685.1190476190475,27.053571428571427,3.501190476190476,1020.5386904761905,-11.5875,0.0,1.9339285714285714
2014-03-03,Changping,78.03571428571429,96.63690476190477,44.44642857142857,51.25181159420289,1544.047619047619,34.42261904761905,3.3452380952380953,1017.1720238095239,-16.098214285714285,0.0,1.913690476190476
2014-03-03,Dingling,70.25,83.73809523809526,25.083333333333336,32.52148033126294,1392.5,47.07097839135654,3.3452380952380953,1017.1720238095239,-16.098214285714285,0.0,1.913690476190476
2014-03-03,Dongsi,87.6304347826087,93.39285714285714,44.91666666666667,55.69642857142857,1750.595238095238,43.31547619047619,3.355357142857143,1022.3696428571429,-12.895833333333334,0.0,2.273214285714286
2014-03-03,Guanyuan,85.48214285714286,101.28571428571429,48.01190476190476,70.907867494824,1765.4761904761906,29.47204968944099,3.501190476190476,1020.5386904761905,-11.5875,0.0,1.9339285714285714
2014-03-03,Gucheng,88.76785714285714,111.26190476190474,40.142857142857146,74.875,2518.344155844156,38.57142857142857,4.069642857142858,1018.5375,-13.263690476190476,0.0,1.611309523809524
2014-03-03,Huairou,71.625,85.25595238095238,37.029761904761905,46.339285714285715,1169.6428571428573,45.160714285714285,2.074404761904762,1017.3434523809523,-14.700000000000001,0.0,1.4791666666666665
2014-03-03,Nongzhanguan,89.89492753623188,113.1309523809524,47.79166666666668,61.11853002070393,1711.3095238095236,32.21428571428571,3.355357142857143,1022.3696428571429,-12.895833333333334,0.0,2.273214285714286
2014-03-03,Shunyi,85.58333333333333,100.875,33.029761904761905,54.64625850340136,1277.3809523809523,32.916666666666664,2.9994047619047612,1023.1214285714286,-12.174404761904764,0.0,1.8380952380952382
2014-03-03,Tiantan,83.10119047619048,97.23214285714286,46.69642857142856,64.09472049689441,1692.857142857143,35.64104554865425,3.355357142857143,1022.3696428571429,-12.895833333333334,0.0,2.273214285714286
2014-03-03,Wanliu,90.43944099378882,118.92857142857144,50.779761904761905,88.89880952380953,1986.3095238095236,22.49792960662526,3.501190476190476,1020.5386904761905,-11.5875,0.0,1.9339285714285714
2014-03-03,Wanshouxigong,89.57142857142857,120.07142857142857,51.357142857142854,62.75310559006211,1760.7142857142858,38.73124882364012,4.311309523809523,1019.7642857142856,-12.873214285714285,0.0,1.9857142857142855
2014-03-10,Aotizhongxin,72.45238095238095,129.1904761904762,42.827380952380956,61.76785714285715,1317.2619047619046,37.26190476190476,8.71964285714286,1013.1160714285713,-8.026785714285714,0.0,2.0363095238095243
2014-03-10,Changping,63.80357142857143,117.82142857142857,37.863095238095234,61.77976190476191,1258.3333333333335,27.702380952380953,8.410714285714286,1009.7714285714285,-11.693452380952381,0.0,2.104761904761905
2014-03-10,Dingling,66.52380952380953,103.07738095238096,26.541666666666668,34.285714285714285,907.7380952380952,57.517857142857146,8.410714285714286,1009.7714285714285,-11.693452380952381,0.0,2.104761904761905
2014-03-10,Dongsi,76.29761904761905,110.63690476190477,45.666666666666664,55.86904761904761,1418.452380952381,54.20833333333333,8.369642857142857,1014.7404761904763,-10.27797619047619,0.0,2.181547619047619
2014-03-10,Guanyuan,72.06909937888199,128.1547619047619,44.404761904761905,69.23214285714286,1339.8809523809523,42.75,8.71964285714286,1013.1160714285713,-8.026785714285714,0.0,2.0363095238095243
2014-03-10,Gucheng,67.39293478260869,119.81785714285715,36.51309523809523,61.31666666666667,1367.6190476190477,52.24285714285715,8.992261904761905,1011.0315476190477,-9.75654761904762,0.0,1.586309523809524
2014-03-10,Huairou,61.94047619047619,100.75,34.50595238095238,40.898809523809526,1012.9761904761903,62.79166666666667,7.517261904761904,1009.8886904761904,-10.710714285714285,0.0,1.4607142857142856
2014-03-10,Nongzhanguan,79.00672877846789,119.35714285714286,46.160714285714285,65.13690476190476,1394.6428571428569,49.844461697722565,8.369642857142857,1014.7404761904763,-10.27797619047619,0.0,2.181547619047619
2014-03-10,Shunyi,71.13690476190477,111.92261904761904,38.3154761904762,51.61904761904761,1169.7981366459628,49.512163561076605,8.29107142857143,1015.5452380952381,-9.90297619047619,0.0,1.999404761904762
