date,station,PM2p5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013-04-02,Gucheng,93.20833333333333,147.375,37.333333333333336,69.16666666666667,1268.0,62.08946956521739,10.745833333333332,1009.3083333333333,-3.6874999999999996,0.0,1.3000000000000003
2013-04-02,Huairou,77.25,116.375,21.166666666666668,40.041666666666664,990.8636363636364,70.79406956521738,8.720833333333335,1008.3000000000001,-6.562499999999997,0.0,1.8041666666666665
2013-04-02,Nongzhanguan,100.08333333333333,127.0,41.416666666666664,71.33333333333333,1430.2608695652175,63.34170833333334,11.174999999999999,1013.1541666666667,-2.954166666666666,0.0,1.9833333333333334
2013-04-02,Shunyi,87.29166666666667,109.25,22.166666666666668,55.541666666666664,1290.6818181818182,55.729504347826094,9.670833333333333,1013.8666666666668,-3.804166666666667,0.0,1.770833333333333
2013-04-02,Tiantan,102.0,127.16666666666667,35.916666666666664,51.416666666666664,1391.0869565217392,66.936975,11.174999999999999,1013.1541666666667,-2.954166666666666,0.0,1.9833333333333334
2013-04-02,Wanliu,110.54166666666667,152.875,42.375,109.95833333333333,1428.9583333333333,45.75,10.0375,1011.4083333333333,-1.4958333333333336,0.0,1.916666666666667
2013-04-02,Wanshouxigong,107.20833333333333,135.25,38.041666666666664,54.166666666666664,1499.909090909091,57.41898260869566,10.808333333333332,1010.5000000000001,-1.4249999999999998,0.0,2.0541666666666667
2013-04-03,Aotizhongxin,124.16666666666667,204.58333333333334,50.75,87.70833333333333,1454.0416666666667,46.0,11.916666666666666,1006.7541666666666,0.02916666666666672,0.0,1.8291666666666668
2013-04-03,Changping,126.91666666666667,205.375,38.625,62.666666666666664,1456.1739130434783,72.82608695652173,11.954166666666666,1003.3791666666663,-1.816666666666667,0.0,1.6583333333333332
2013-04-03,Dingling,118.04166666666667,191.25,31.08695652173913,41.65217391304348,1213.590909090909,85.18181818181819,11.954166666666666,1003.3791666666663,-1.816666666666667,0.0,1.6583333333333332
2013-04-03,Dongsi,125.625,194.41666666666666,42.208333333333336,79.75,1456.304347826087,65.454775,11.720833333333333,1008.475,-1.8958333333333333,0.0,2.2624999999999997
2013-04-03,Guanyuan,117.375,176.54166666666666,42.25,75.66666666666667,1452.0434782608695,68.26086956521739,11.916666666666666,1006.7541666666666,0.02916666666666672,0.0,1.8291666666666668
2013-04-03,Gucheng,122.95833333333333,197.45833333333334,36.75,86.20833333333333,1658.0416666666667,60.791666666666664,11.783333333333331,1004.6666666666669,-1.275,0.0,1.7125000000000001
2013-04-03,Huairou,105.0,204.16666666666666,30.333333333333332,36.916666666666664,1108.5652173913043,80.67755,11.649999999999999,1003.5041666666667,-2.579166666666667,0.0,2.691666666666667
2013-04-03,Nongzhanguan,122.58333333333333,182.41666666666666,45.291666666666664,84.625,1482.2173913043478,63.608695652173914,11.720833333333333,1008.475,-1.8958333333333333,0.0,2.2624999999999997
2013-04-03,Shunyi,111.58333333333333,167.875,22.291666666666668,60.291666666666664,1395.6666666666667,63.25,11.729166666666666,1009.1666666666666,-1.541666666666667,0.0,2.4750000000000005
2013-04-03,Tiantan,117.29166666666667,156.29166666666666,37.541666666666664,70.0,1534.695652173913,60.391304347826086,11.720833333333333,1008.475,-1.8958333333333333,0.0,2.2624999999999997
2013-04-03,Wanliu,145.16666666666666,225.70833333333334,43.875,119.20833333333333,1620.6666666666667,47.916666666666664,11.916666666666666,1006.7541666666666,0.02916666666666672,0.0,1.8291666666666668
2013-04-03,Wanshouxigong,126.0,183.75,43.291666666666664,72.58333333333333,1630.2608695652175,47.578675,11.925000000000002,1005.716666666667,-1.1833333333333333,0.0,1.7333333333333327
2013-04-04,Aotizhongxin,66.66666666666667,110.75,62.125,84.58333333333333,2264.8695652173915,19.82608695652174,7.758333333333334,1009.1208333333334,-0.09166666666666645,0.34166666666666673,1.554166666666667
2013-04-04,Changping,55.583333333333336,80.54166666666667,29.916666666666668,61.791666666666664,1670.5416666666667,33.166666666666664,7.574999999999998,1006.0250000000001,-0.39583333333333287,0.37083333333333335,1.2416666666666667
2013-04-04,Dingling,56.166666666666664,78.16666666666667,21.041666666666668,46.666666666666664,1395.608695652174,42.65217391304348,7.574999999999998,1006.0250000000001,-0.39583333333333287,0.37083333333333335,1.2416666666666667
2013-04-04,Dongsi,70.91666666666667,107.20833333333333,47.791666666666664,65.25,2191.0,32.21094166666666,8.316666666666668,1010.7083333333335,-1.3749999999999993,0.275,1.508333333333333
2013-04-04,Guanyuan,58.208333333333336,91.66666666666667,51.541666666666664,67.04166666666667,2204.0,37.916666666666664,7.758333333333334,1009.1208333333334,-0.09166666666666645,0.34166666666666673,1.554166666666667
2013-04-04,Gucheng,58.583333333333336,94.20833333333333,37.541666666666664,79.125,1837.3333333333333,33.458333333333336,7.8625,1007.0374999999998,-1.3541666666666672,0.3125,1.0166666666666668
2013-04-04,Huairou,59.0,86.25,40.791666666666664,37.333333333333336,1574.7916666666667,41.458333333333336,7.4125000000000005,1005.8541666666669,0.2000000000000003,0.4375,1.6708333333333327
2013-04-04,Nongzhanguan,69.70833333333333,101.83333333333333,62.166666666666664,76.125,2299.6666666666665,33.208333333333336,8.316666666666668,1010.7083333333335,-1.3749999999999993,0.275,1.508333333333333
2013-04-04,Shunyi,63.5,81.54166666666667,41.666666666666664,69.5,2062.125,22.083333333333332,7.933333333333333,1011.4583333333331,-0.5291666666666667,0.3333333333333333,1.8416666666666666
2013-04-04,Tiantan,65.70833333333333,95.16666666666667,50.5,69.08333333333333,2233.0416666666665,34.291666666666664,8.316666666666668,1010.7083333333335,-1.3749999999999993,0.275,1.508333333333333
2013-04-04,Wanliu,70.625,99.58333333333333,39.208333333333336,95.0,1903.7083333333333,28.291666666666668,7.758333333333334,1009.1208333333334,-0.09166666666666645,0.34166666666666673,1.554166666666667
2013-04-04,Wanshouxigong,68.70833333333333,99.54166666666667,50.666666666666664,63.666666666666664,2264.9565217391305,26.862716666666667,8.041666666666666,1008.0666666666666,-1.3,0.2833333333333334,1.5458333333333336
2013-04-05,Aotizhongxin,54.666666666666664,49.583333333333336,12.041666666666666,41.083333333333336,1179.0416666666667,37.291666666666664,8.520833333333334,1013.2833333333332,-0.5124999999999998,0.10000000000000002,2.4458333333333333
2013-04-05,Changping,61.541666666666664,51.833333333333336,8.708333333333334,36.416666666666664,1333.0,42.5,8.058333333333332,1010.1374999999999,-1.6041666666666672,0.07083333333333335,2.3000000000000003
2013-04-05,Dingling,53.791666666666664,41.875,5.625,21.958333333333332,883.2916666666666,51.625,8.058333333333332,1010.1374999999999,-1.6041666666666672,0.07083333333333335,2.3000000000000003
2013-04-05,Dongsi,59.541666666666664,57.541666666666664,14.75,38.0,1204.2173913043478,50.61863333333333,8.995833333333334,1014.6375000000003,-1.7750000000000004,0.08750000000000001,3.3625000000000003
2013-04-05,Guanyuan,60.5,56.166666666666664,12.208333333333334,41.166666666666664,1287.2916666666667,44.916666666666664,8.520833333333334,1013.2833333333332,-0.5124999999999998,0.10000000000000002,2.4458333333333333
2013-04-05,Gucheng,54.708333333333336,54.5,9.5,44.166666666666664,1074.8333333333333,50.458333333333336,8.658333333333331,1011.15,-1.7708333333333333,0.08333333333333333,1.854166666666667
2013-04-05,Huairou,44.666666666666664,33.583333333333336,8.916666666666666,15.764705882352942,808.0416666666666,60.208333333333336,8.0625,1009.5999999999999,-2.483333333333333,0.024999999999999998,3.3708333333333336
2013-04-05,Nongzhanguan,56.583333333333336,46.041666666666664,13.708333333333334,41.708333333333336,1183.2083333333333,44.0,8.995833333333334,1014.6375000000003,-1.7750000000000004,0.08750000000000001,3.3625000000000003
2013-04-05,Shunyi,39.75,25.458333333333332,3.4583333333333335,26.958333333333332,1116.6666666666667,42.0,8.733333333333333,1015.2791666666668,-1.6500000000000004,0.04583333333333334,2.8000000000000007
2013-04-05,Tiantan,61.833333333333336,52.041666666666664,12.333333333333334,44.375,1312.25,41.916666666666664,8.995833333333334,1014.6375000000003,-1.7750000000000004,0.08750000000000001,3.3625000000000003
2013-04-05,Wanliu,69.33333333333333,57.708333333333336,13.0,56.375,1147.7826086956522,42.54545454545455,8.520833333333334,1013.2833333333332,-0.5124999999999998,0.10000000000000002,2.4458333333333333
2013-04-05,Wanshouxigong,61.625,59.458333333333336,13.166666666666666,36.166666666666664,1378.8333333333333,35.083333333333336,9.029166666666667,1012.1333333333333,-1.5499999999999998,0.1125,2.3541666666666665
2013-04-06,Aotizhongxin,11.0,23.083333333333332,7.708333333333333,27.041666666666668,458.3333333333333,58.791666666666664,8.558333333333332,1010.8375,-6.862499999999998,0.0,1.866666666666667
2013-04-06,Changping,12.458333333333334,21.333333333333332,6.625,19.666666666666668,491.6666666666667,71.375,8.741666666666665,1007.4374999999999,-9.833333333333337,0.0,1.8291666666666664
2013-04-06,Dingling,11.625,14.782608695652174,5.291666666666667,12.166666666666666,260.8695652173913,73.92098333333333,8.741666666666665,1007.4374999999999,-9.833333333333337,0.0,1.8291666666666664
2013-04-06,Dongsi,11.333333333333334,20.25,6.125,19.291666666666668,373.9130434782609,77.26086956521739,9.404166666666667,1012.6208333333334,-10.383333333333331,0.0,2.7249999999999996
2013-04-06,Guanyuan,11.363636363636363,25.636363636363637,5.409090909090909,16.25,452.3809523809524,65.0952380952381,8.558333333333332,1010.8375,-6.862499999999998,0.0,1.866666666666667
2013-04-06,Gucheng,14.375,30.5,7.083333333333333,36.0,508.69565217391306,63.73913043478261,8.545833333333334,1008.7624999999999,-8.8875,0.0,1.2333333333333334
2013-04-06,Huairou,14.666666666666666,29.916666666666668,4.541666666666667,20.352941176470587,465.2173913043478,63.47826086956522,6.849999999999998,1007.5749999999999,-8.320833333333331,0.0,1.9291666666666663
2013-04-06,Nongzhanguan,11.625,19.75,6.25,30.583333333333332,429.1666666666667,72.91666666666667,9.404166666666667,1012.6208333333334,-10.383333333333331,0.0,2.7249999999999996
2013-04-06,Shunyi,14.958333333333334,17.17391304347826,3.875,24.083333333333332,369.5652173913044,57.21739130434783,7.945833333333334,1013.3124999999999,-8.545833333333334,0.0,2.066666666666667
2013-04-06,Tiantan,9.833333333333334,19.333333333333332,5.75,29.208333333333332,420.8333333333333,67.33333333333333,9.404166666666667,1012.6208333333334,-10.383333333333331,0.0,2.7249999999999996
2013-04-06,Wanliu,13.125,27.875,9.791666666666666,68.375,720.7916666666666,50.0,8.558333333333332,1010.8375,-6.862499999999998,0.0,1.866666666666667
2013-04-06,Wanshouxigong,11.291666666666666,18.583333333333332,5.958333333333333,23.75,508.69565217391306,57.34782608695652,9.145833333333334,1009.9541666666669,-9.854166666666666,0.0,1.6624999999999999
2013-04-07,Aotizhongxin,79.25,126.83333333333333,41.666666666666664,71.875,1254.0833333333333,32.708333333333336,8.845833333333333,1002.3958333333334,-0.6083333333333332,0.0,1.6708333333333334
2013-04-07,Changping,68.45833333333333,104.25,31.25,51.083333333333336,1185.6666666666667,48.60305454545455,8.320833333333333,999.3375000000002,-2.229166666666667,0.0,1.4208333333333334
2013-04-07,Dingling,65.625,96.04166666666667,21.625,37.583333333333336,891.625,53.416666666666664,8.320833333333333,999.3375000000002,-2.229166666666667,0.0,1.4208333333333334
2013-04-07,Dongsi,79.875,115.95833333333333,34.416666666666664,59.375,1233.2083333333333,46.666666666666664,9.258333333333333,1004.0166666666668,-2.8375,0.004166666666666667,2.1666666666666665
2013-04-07,Guanyuan,69.08333333333333,108.91666666666667,36.708333333333336,97.46153846153847,1168.090909090909,49.322399999999995,8.845833333333333,1002.3958333333334,-0.6083333333333332,0.0,1.6708333333333334
2013-04-07,Gucheng,89.45833333333333,137.125,31.0,80.41666666666667,1337.3333333333333,37.083333333333336,8.837499999999999,1000.2125,-2.141666666666666,0.0,1.3708333333333336
2013-04-07,Huairou,67.79166666666667,113.95833333333333,38.875,40.86363636363637,1237.4166666666667,47.875,8.045833333333333,999.4333333333334,-2.7541666666666664,0.0,2.225
2013-04-07,Nongzhanguan,77.29166666666667,103.5,39.708333333333336,62.958333333333336,1256.3478260869565,50.21739130434783,9.258333333333333,1004.0166666666668,-2.8375,0.004166666666666667,2.1666666666666665
2013-04-07,Shunyi,72.875,103.125,34.083333333333336,57.416666666666664,1453.9166666666667,45.416666666666664,8.958333333333334,1004.9250000000001,-2.245833333333333,0.004166666666666667,2.6166666666666667
2013-04-07,Tiantan,77.95833333333333,100.375,34.5,59.083333333333336,1260.695652173913,55.0,9.258333333333333,1004.0166666666668,-2.8375,0.004166666666666667,2.1666666666666665
2013-04-07,Wanliu,85.08333333333333,136.45833333333334,39.875,82.66666666666667,1299.8260869565217,35.21739130434783,8.845833333333333,1002.3958333333334,-0.6083333333333332,0.0,1.6708333333333334
2013-04-07,Wanshouxigong,90.875,113.0,35.75,54.833333333333336,1281.7272727272727,36.04839166666667,9.508333333333333,1001.1916666666667,-2.5500000000000003,0.0,1.7791666666666666
2013-04-08,Aotizhongxin,25.833333333333332,123.83333333333333,7.625,21.375,450.0,67.54166666666667,9.020833333333332,1007.1958333333333,-10.904166666666669,0.0,4.7250000000000005
2013-04-08,Changping,21.875,122.91666666666667,5.583333333333333,15.333333333333334,358.3333333333333,80.29166666666667,8.5,1003.7583333333332,-12.637499999999998,0.0,5.879166666666667
2013-04-08,Dingling,18.958333333333332,86.79166666666667,3.4583333333333335,6.041666666666667,226.08695652173913,86.04347826086956,8.5,1003.7583333333332,-12.637499999999998,0.0,5.879166666666667
2013-04-08,Dongsi,23.416666666666668,120.125,5.541666666666667,15.458333333333334,362.5,86.125,9.3375,1008.7166666666668,-13.166666666666666,0.0,6.095833333333332
2013-04-08,Guanyuan,23.416666666666668,123.33333333333333,4.625,28.166666666666668,304.1666666666667,77.16666666666667,9.020833333333332,1007.1958333333333,-10.904166666666669,0.0,4.7250000000000005
2013-04-08,Gucheng,27.083333333333332,133.375,6.0,22.875,429.1666666666667,82.58333333333333,9.308333333333335,1005.0749999999998,-12.4625,0.0,4.016666666666667
2013-04-08,Huairou,18.625,66.29166666666667,3.4166666666666665,13.333333333333334,350.0,90.875,8.129166666666666,1003.1041666666666,-11.550000000000002,0.0,5.470833333333332
2013-04-08,Nongzhanguan,25.208333333333332,112.21739130434783,5.083333333333333,24.625,345.8333333333333,78.54166666666667,9.3375,1008.7166666666668,-13.166666666666666,0.0,6.095833333333332
2013-04-08,Shunyi,20.583333333333332,72.33333333333333,3.3333333333333335,20.291666666666668,581.8181818181819,58.04839166666667,8.854166666666666,1009.025,-11.133333333333333,0.0,5.541666666666667
2013-04-08,Tiantan,22.625,108.70833333333333,4.041666666666667,25.75,395.8333333333333,139.42105263157896,9.3375,1008.7166666666668,-13.166666666666666,0.0,6.095833333333332
2013-04-08,Wanliu,25.208333333333332,122.54166666666667,12.590909090909092,29.666666666666668,404.76190476190476,72.41666666666667,9.020833333333332,1007.1958333333333,-10.904166666666669,0.0,4.7250000000000005
2013-04-08,Wanshouxigong,75.08333333333333,92.45833333333333,5.041666666666667,15.333333333333334,370.8333333333333,68.54166666666667,9.466666666666665,1006.2875000000003,-12.612499999999999,0.0,5.258333333333332
2013-04-09,Aotizhongxin,11.791666666666666,28.916666666666668,5.708333333333333,14.416666666666666,408.3333333333333,76.45833333333333,8.049999999999999,1014.6041666666665,-9.129166666666665,0.0,3.9625
2013-04-09,Changping,11.666666666666666,31.916666666666668,3.4583333333333335,12.875,320.8333333333333,90.83333333333333,7.600000000000001,1011.4250000000001,-10.166666666666666,0.0,3.9791666666666665
2013-04-09,Dingling,10.75,18.916666666666668,3.0,3.4285714285714284,200.0,97.20833333333333,7.600000000000001,1011.4250000000001,-10.166666666666666,0.0,3.9791666666666665
2013-04-09,Dongsi,11.916666666666666,27.0,4.375,9.541666666666666,341.6666666666667,91.875,8.366666666666667,1016.0458333333332,-10.7875,0.0,4.687500000000001
2013-04-09,Guanyuan,12.416666666666666,40.125,3.0833333333333335,21.541666666666668,250.0,83.79166666666667,8.049999999999999,1014.6041666666665,-9.129166666666665,0.0,3.9625
2013-04-09,Gucheng,12.541666666666666,36.458333333333336,5.0,13.708333333333334,383.3333333333333,95.45833333333333,8.225,1012.4166666666665,-10.279166666666667,0.0,2.908333333333333
2013-04-09,Huairou,11.333333333333334,17.25,3.0833333333333335,3.4444444444444446,412.5,103.33333333333333,7.641666666666667,1010.7458333333335,-11.195833333333333,0.0,3.5375000000000014
2013-04-09,Nongzhanguan,12.208333333333334,25.833333333333332,3.5416666666666665,20.75,312.5,89.875,8.366666666666667,1016.0458333333332,-10.7875,0.0,4.687500000000001
2013-04-09,Shunyi,11.208333333333334,18.875,3.0,11.75,562.5,78.5,8.112499999999999,1016.5541666666664,-10.595833333333333,0.0,3.9
2013-04-09,Tiantan,10.625,33.5,3.2083333333333335,21.416666666666668,354.1666666666667,73.125,8.366666666666667,1016.0458333333332,-10.7875,0.0,4.687500000000001
2013-04-09,Wanliu,10.375,33.958333333333336,12.0,37.375,250.0,76.46920909090909,8.049999999999999,1014.6041666666665,-9.129166666666665,0.0,3.9625
2013-04-09,Wanshouxigong,24.125,31.416666666666668,4.291666666666667,11.5,354.1666666666667,78.91666666666667,8.379166666666666,1013.6125000000001,-10.404166666666667,0.0,3.858333333333332
2013-04-10,Aotizhongxin,12.75,30.0,6.583333333333333,32.458333333333336,500.0,57.32035833333335,7.7749999999999995,1014.0333333333334,-8.325,0.0,2.5958333333333337
2013-04-10,Changping,14.541666666666666,26.375,8.125,27.708333333333332,479.1666666666667,63.853808333333326,7.425000000000001,1010.7791666666666,-10.095833333333333,0.0,2.595833333333334
2013-04-10,Dingling,10.833333333333334,16.375,3.875,7.526315789473684,270.8333333333333,82.9684,7.425000000000001,1010.7791666666666,-10.095833333333333,0.0,2.595833333333334
2013-04-10,Dongsi,14.75,24.583333333333332,4.839166666666666,23.886320833333333,400.0,75.7162956521739,8.108333333333333,1015.6041666666666,-10.820833333333333,0.0,3.225
2013-04-10,Guanyuan,13.5,37.125,3.2916666666666665,30.791666666666668,333.3333333333333,66.215675,7.7749999999999995,1014.0333333333334,-8.325,0.0,2.5958333333333337
2013-04-10,Gucheng,11.125,26.833333333333332,4.7261,19.941504166666665,447.82608695652175,83.57995652173912,8.766666666666667,1011.8916666666665,-11.237499999999997,0.0,2.7083333333333335
2013-04-10,Huairou,9.458333333333334,12.0,3.714266666666667,27.625,271.42857142857144,88.8109043478261,6.599999999999999,1010.3458333333333,-10.25,0.0,2.8249999999999997
2013-04-10,Nongzhanguan,13.375,26.791666666666668,4.5,35.375,416.6666666666667,69.81250000000001,8.108333333333333,1015.6041666666666,-10.820833333333333,0.0,3.225
2013-04-10,Shunyi,12.583333333333334,15.608695652173912,3.0059,21.627779166666667,863.6363636363636,55.868672727272745,7.7583333333333355,1016.1249999999999,-10.475,0.0,3.4791666666666674
2013-04-10,Tiantan,12.416666666666666,36.791666666666664,3.3333333333333335,35.875,462.5,61.30396666666666,8.108333333333333,1015.6041666666666,-10.820833333333333,0.0,3.225
2013-04-10,Wanliu,12.25,30.291666666666668,10.083333333333334,61.833333333333336,291.6666666666667,57.85284999999999,7.7749999999999995,1014.0333333333334,-8.325,0.0,2.5958333333333337
2013-04-10,Wanshouxigong,22.416666666666668,28.583333333333332,3.8569666666666667,19.96855,404.54545454545456,61.11339130434782,8.416666666666666,1013.0625,-10.770833333333334,0.0,3.037500000000001
2013-04-11,Aotizhongxin,22.916666666666668,63.708333333333336,10.636866666666666,61.52594166666666,754.5454545454545,39.764183333333335,9.7875,1012.8083333333334,-7.933333333333336,0.0,2.1458333333333335
2013-04-11,Changping,16.083333333333332,31.958333333333332,7.857033333333334,32.421933333333335,452.3809523809524,63.39388695652174,10.016666666666667,1009.4000000000002,-11.608333333333334,0.0,1.9041666666666668
2013-04-11,Dingling,11.875,25.541666666666668,3.5714,15.5,309.09090909090907,75.02354999999999,10.016666666666667,1009.4000000000002,-11.608333333333334,0.0,1.9041666666666668
2013-04-11,Dongsi,20.333333333333332,39.833333333333336,8.577333333333334,51.1059625,731.8181818181819,61.97520000000001,10.579166666666664,1014.3833333333333,-11.762500000000003,0.0,2.35
2013-04-11,Guanyuan,18.708333333333332,53.833333333333336,6.547499999999999,48.71719166666667,676.1428571428571,46.642860869565204,9.7875,1012.8083333333334,-7.933333333333336,0.0,2.1458333333333335
2013-04-11,Gucheng,20.235294117647058,51.47826086956522,8.255833333333333,41.05768333333333,622.7272727272727,69.4722,10.987499999999999,1010.6458333333334,-11.616666666666667,0.0,1.7708333333333337
2013-04-11,Huairou,13.043478260869565,42.875,5.086956521739131,59.17664166666666,385.7142857142857,66.785775,8.408333333333335,1009.2374999999998,-10.916666666666666,0.0,2.3833333333333333
2013-04-11,Nongzhanguan,18.458333333333332,39.333333333333336,6.9344,62.2334875,595.2380952380952,53.978400000000015,10.579166666666664,1014.3833333333333,-11.762500000000003,0.0,2.35
2013-04-11,Shunyi,16.958333333333332,21.875,4.095233333333334,38.9437125,1136.3636363636363,53.942699999999995,9.716666666666669,1014.9625,-10.508333333333331,0.0,2.6999999999999997
2013-04-11,Tiantan,18.375,52.166666666666664,5.428466666666668,49.397108333333335,747.5714285714286,41.24746956521739,10.579166666666664,1014.3833333333333,-11.762500000000003,0.0,2.35
2013-04-11,Wanliu,18.75,57.791666666666664,14.333166666666665,90.91455833333333,577.2727272727273,38.03865,9.7875,1012.8083333333334,-7.933333333333336,0.0,2.1458333333333335
2013-04-11,Wanshouxigong,38.541666666666664,41.666666666666664,5.8095,41.70999583333333,718.1363636363636,44.122391666666665,10.354166666666666,1011.8041666666664,-10.983333333333333,0.0,2.3125
2013-04-12,Aotizhongxin,53.833333333333336,135.04166666666666,23.481833333333338,87.80354583333333,827.2727272727273,26.348533333333332,14.737499999999999,1006.7875,-2.195833333333333,0.0,1.9916666666666665
2013-04-12,Changping,46.916666666666664,88.0,13.208333333333334,52.583333333333336,690.4761904761905,49.29564166666666,13.5,1003.4250000000001,-6.283333333333335,0.0,1.1666666666666667
2013-04-12,Dingling,41.916666666666664,73.375,11.608695652173912,39.208333333333336,545.0,55.930113043478265,13.5,1003.4250000000001,-6.283333333333335,0.0,1.1666666666666667
2013-04-12,Dongsi,52.916666666666664,97.625,22.785366666666665,71.3683875,919.047619047619,54.64421666666667,15.920833333333336,1008.375,-5.595833333333334,0.0,2.091666666666667
2013-04-12,Guanyuan,47.416666666666664,93.70833333333333,21.0,71.0625,780.952380952381,37.3533,14.737499999999999,1006.7875,-2.195833333333333,0.0,1.9916666666666665
2013-04-12,Gucheng,42.083333333333336,122.41666666666667,19.375,77.91666666666667,840.9090909090909,38.64250833333333,15.049999999999999,1004.6750000000003,-4.183333333333332,0.0,1.4624999999999997
2013-04-12,Huairou,55.5,121.25,16.708333333333332,54.91304347826087,745.4090909090909,46.859166666666674,11.225000000000001,1003.7916666666665,-6.220833333333332,0.0,1.2583333333333335
2013-04-12,Nongzhanguan,55.666666666666664,115.20833333333333,23.833333333333332,82.79166666666667,863.6363636363636,40.36553333333334,15.920833333333336,1008.375,-5.595833333333334,0.0,2.091666666666667
2013-04-12,Shunyi,63.625,91.54166666666667,15.75,79.16666666666667,1590.7272727272727,31.100691666666666,13.229166666666666,1009.1750000000002,-5.104166666666667,0.0,1.4624999999999997
2013-04-12,Tiantan,51.125,96.20833333333333,18.719833333333334,61.93019583333333,827.1818181818181,37.892358333333334,15.920833333333336,1008.375,-5.595833333333334,0.0,2.091666666666667
2013-04-12,Wanliu,49.708333333333336,124.91666666666667,29.833333333333332,123.24149583333333,718.1818181818181,21.8737,14.737499999999999,1006.7875,-2.195833333333333,0.0,1.9916666666666665
2013-04-12,Wanshouxigong,107.625,111.08333333333333,19.154333333333334,63.559891666666665,942.8095238095239,29.629924999999997,14.52083333333333,1005.8458333333332,-3.3791666666666664,0.0,1.6000000000000003
2013-04-13,Aotizhongxin,61.583333333333336,136.79166666666666,27.208333333333332,53.5,754.1666666666666,40.958333333333336,17.379166666666663,999.0958333333334,0.13333333333333322,0.0,3.0750000000000006
2013-04-13,Changping,39.041666666666664,85.91666666666667,10.333333333333334,31.541666666666668,575.0,60.208333333333336,16.562500000000004,995.9291666666664,-2.1625,0.0,2.9583333333333335
2013-04-13,Dingling,33.458333333333336,62.041666666666664,6.869033333333333,17.71275,365.2173913043478,66.87044166666666,16.562500000000004,995.9291666666664,-2.1625,0.0,2.9583333333333335
2013-04-13,Dongsi,65.83333333333333,120.66666666666667,29.541666666666668,57.166666666666664,737.375,70.83333333333333,17.833333333333332,1000.5833333333334,-1.1749999999999998,0.0,3.0583333333333322
2013-04-13,Guanyuan,51.666666666666664,128.79166666666666,20.541666666666668,101.0,699.9166666666666,48.791666666666664,17.379166666666663,999.0958333333334,0.13333333333333322,0.0,3.0750000000000006
2013-04-13,Gucheng,68.875,131.45833333333334,13.333333333333334,53.25,745.8333333333334,52.041666666666664,17.391666666666666,996.8333333333334,-1.2083333333333333,0.0,2.3333333333333335
2013-04-13,Huairou,46.583333333333336,87.16666666666667,12.416666666666666,28.904761904761905,450.0,65.74845,15.470833333333337,996.1583333333333,-3.5666666666666664,0.0,4.3875
2013-04-13,Nongzhanguan,60.125,128.0,24.25,57.833333333333336,741.625,49.708333333333336,17.833333333333332,1000.5833333333334,-1.1749999999999998,0.0,3.0583333333333322
2013-04-13,Shunyi,59.375,98.0,15.708333333333334,48.708333333333336,1520.7916666666667,38.041666666666664,16.349999999999998,1001.4708333333334,-1.5583333333333333,0.0,3.158333333333333
2013-04-13,Tiantan,57.333333333333336,119.54166666666667,19.5,46.333333333333336,799.9583333333334,43.875,17.833333333333332,1000.5833333333334,-1.1749999999999998,0.0,3.0583333333333322
2013-04-13,Wanliu,50.708333333333336,128.16666666666666,23.184066666666666,85.6086956521739,591.304347826087,42.27272727272727,17.379166666666663,999.0958333333334,0.13333333333333322,0.0,3.0750000000000006
2013-04-13,Wanshouxigong,122.66666666666667,113.79166666666667,19.458333333333332,41.208333333333336,837.3333333333334,41.041666666666664,17.458333333333332,997.9291666666668,-0.9916666666666666,0.0,3.0958333333333328
2013-04-14,Aotizhongxin,34.875,109.375,13.875,41.5,637.5,58.958333333333336,11.937499999999998,1004.5541666666668,-2.829166666666668,0.0,2.395833333333333
2013-04-14,Changping,27.375,73.91666666666667,10.291666666666666,18.818181818181817,395.8333333333333,88.66666666666667,12.283333333333333,1001.0958333333334,-8.404166666666667,0.0,1.9708333333333339
2013-04-14,Dingling,25.916666666666668,71.95833333333333,8.708333333333334,17.68421052631579,350.0,87.04166666666667,12.283333333333333,1001.0958333333334,-8.404166666666667,0.0,1.9708333333333339
2013-04-14,Dongsi,34.875,85.66666666666667,11.666666666666666,26.708333333333332,534.7826086956521,101.47826086956522,12.383333333333335,1006.2958333333335,-8.0,0.0,2.2
2013-04-14,Guanyuan,30.083333333333332,88.33333333333333,12.916666666666666,93.5,591.625,80.75,11.937499999999998,1004.5541666666668,-2.829166666666668,0.0,2.395833333333333
2013-04-14,Gucheng,81.08333333333333,116.08333333333333,14.875,31.583333333333332,560.8695652173913,77.17391304347827,12.787499999999996,1002.3916666666668,-5.0,0.0,1.8375000000000004
2013-04-14,Huairou,28.208333333333332,85.95833333333333,10.041566666666666,27.561971428571432,470.0,84.32073913043477,11.337499999999999,1001.3666666666667,-9.89166666666667,0.0,2.4708333333333328
2013-04-14,Nongzhanguan,32.75,95.66666666666667,11.208333333333334,38.875,587.5,80.91666666666667,12.383333333333335,1006.2958333333335,-8.0,0.0,2.2
2013-04-14,Shunyi,26.708333333333332,61.541666666666664,8.916666666666666,24.666666666666668,513.0434782608696,71.04347826086956,12.154166666666663,1006.966666666667,-8.475,0.0,2.329166666666667
2013-04-14,Tiantan,34.166666666666664,84.45833333333333,13.833333333333334,29.208333333333332,645.8333333333334,73.70833333333333,12.383333333333335,1006.2958333333335,-8.0,0.0,2.2
